,Flight Path ID,Mission ID,Current Speed (meters / s),AGL (meters),Current Roll (degrees),Current Yaw (degrees),GPS Speed (meters / s),Pressure Altitude (meters),Current Pitch (degrees),Airborn,Time (s)
3211,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.03299999999999
3212,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.06700000000001
3213,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.1
3214,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.133
3215,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.167
3216,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.2
3217,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.23299999999999
3218,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.26700000000001
3219,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.3
3220,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.333
3221,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.367
3222,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.4
3223,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.43299999999999
3224,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.46700000000001
3225,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.5
3226,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.53299999999999
3227,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.56700000000001
3228,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.6
3229,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.633
3230,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.667
3231,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.7
3232,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.73299999999999
3233,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.76700000000001
3234,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.8
3235,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.833
3236,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.867
3237,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.9
3238,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.93299999999999
3239,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,107.96700000000001
3240,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.0
3241,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.03299999999999
3242,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.06700000000001
3243,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.1
3244,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.133
3245,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.167
3246,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.2
3247,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.23299999999999
3248,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.26700000000001
3249,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.3
3250,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.333
3251,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.367
3252,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.4
3253,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.43299999999999
3254,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.46700000000001
3255,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.5
3256,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.53299999999999
3257,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.56700000000001
3258,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.6
3259,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.633
3260,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.667
3261,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.7
3262,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.73299999999999
3263,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.76700000000001
3264,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.8
3265,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.833
3266,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.867
3267,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.9
3268,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.93299999999999
3269,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,108.96700000000001
3270,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.0
3271,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.03299999999999
3272,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.06700000000001
3273,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.1
3274,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.133
3275,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.167
3276,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.2
3277,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.23299999999999
3278,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.26700000000001
3279,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.3
3280,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.333
3281,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.367
3282,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.4
3283,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.43299999999999
3284,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.46700000000001
3285,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.5
3286,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.53299999999999
3287,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.56700000000001
3288,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.6
3289,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.633
3290,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.667
3291,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.7
3292,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.73299999999999
3293,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.76700000000001
3294,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.8
3295,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.833
3296,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.867
3297,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.9
3298,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.93299999999999
3299,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,109.96700000000001
3300,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.0
3301,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.03299999999999
3302,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.06700000000001
3303,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.1
3304,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.133
3305,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.167
3306,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.2
3307,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.23299999999999
3308,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.26700000000001
3309,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.3
3310,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.333
3311,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.367
3312,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.4
3313,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.43299999999999
3314,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.46700000000001
3315,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.5
3316,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.53299999999999
3317,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.56700000000001
3318,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.6
3319,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.633
3320,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.667
3321,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.7
3322,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.73299999999999
3323,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.76700000000001
3324,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.8
3325,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.833
3326,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.867
3327,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.9
3328,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.93299999999999
3329,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,110.96700000000001
3330,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.0
3331,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.03299999999999
3332,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.06700000000001
3333,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.1
3334,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.133
3335,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.167
3336,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.2
3337,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.23299999999999
3338,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.26700000000001
3339,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.3
3340,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.333
3341,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.367
3342,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.4
3343,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.43299999999999
3344,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.46700000000001
3345,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.5
3346,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.53299999999999
3347,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.56700000000001
3348,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.6
3349,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.633
3350,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.667
3351,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.7
3352,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.73299999999999
3353,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.76700000000001
3354,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.8
3355,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.833
3356,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.867
3357,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.9
3358,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.93299999999999
3359,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,111.96700000000001
3360,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.0
3361,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.03299999999999
3362,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.06700000000001
3363,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.1
3364,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.133
3365,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.167
3366,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.2
3367,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.23299999999999
3368,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.26700000000001
3369,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.3
3370,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.333
3371,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.367
3372,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.4
3373,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.43299999999999
3374,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.46700000000001
3375,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.5
3376,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.53299999999999
3377,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.56700000000001
3378,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.6
3379,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.633
3380,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.667
3381,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.7
3382,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.73299999999999
3383,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.76700000000001
3384,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.8
3385,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.833
3386,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.867
3387,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.9
3388,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.93299999999999
3389,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,112.96700000000001
3390,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.0
3391,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.03299999999999
3392,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.06700000000001
3393,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.1
3394,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.133
3395,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.167
3396,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.2
3397,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.23299999999999
3398,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.26700000000001
3399,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.3
3400,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.333
3401,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.367
3402,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.4
3403,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.43299999999999
3404,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.46700000000001
3405,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.5
3406,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.53299999999999
3407,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.56700000000001
3408,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.6
3409,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.633
3410,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.667
3411,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.7
3412,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.73299999999999
3413,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.76700000000001
3414,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.8
3415,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.833
3416,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.867
3417,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.9
3418,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.93299999999999
3419,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,113.96700000000001
3420,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.0
3421,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.03299999999999
3422,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.06700000000001
3423,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.1
3424,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.133
3425,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.167
3426,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.2
3427,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.23299999999999
3428,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.26700000000001
3429,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.3
3430,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.333
3431,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.367
3432,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.4
3433,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.43299999999999
3434,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.46700000000001
3435,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.5
3436,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.53299999999999
3437,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.56700000000001
3438,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.6
3439,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.633
3440,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.667
3441,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.7
3442,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.73299999999999
3443,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.76700000000001
3444,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.8
3445,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.833
3446,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.867
3447,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.9
3448,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.93299999999999
3449,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,114.96700000000001
3450,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.0
3451,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.03299999999999
3452,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.06700000000001
3453,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.1
3454,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.133
3455,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.167
3456,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.2
3457,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.23299999999999
3458,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.26700000000001
3459,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.3
3460,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.333
3461,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.367
3462,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.4
3463,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.43299999999999
3464,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.46700000000001
3465,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.5
3466,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.53299999999999
3467,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.56700000000001
3468,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.6
3469,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.633
3470,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.667
3471,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.7
3472,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.73299999999999
3473,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.76700000000001
3474,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.8
3475,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.833
3476,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.867
3477,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.9
3478,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.93299999999999
3479,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,115.96700000000001
3480,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.0
3481,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.03299999999999
3482,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.06700000000001
3483,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.1
3484,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.133
3485,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.167
3486,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.2
3487,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.23299999999999
3488,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.26700000000001
3489,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.3
3490,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.333
3491,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.367
3492,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.4
3493,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.43299999999999
3494,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.46700000000001
3495,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.5
3496,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.53299999999999
3497,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.56700000000001
3498,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.6
3499,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.633
3500,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.667
3501,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.7
3502,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.73299999999999
3503,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.76700000000001
3504,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.8
3505,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.833
3506,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.867
3507,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.9
3508,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.93299999999999
3509,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,116.96700000000001
3510,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.0
3511,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.03299999999999
3512,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.06700000000001
3513,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.1
3514,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.133
3515,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.167
3516,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.2
3517,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.23299999999999
3518,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.26700000000001
3519,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.3
3520,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.333
3521,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.367
3522,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.4
3523,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.43299999999999
3524,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.46700000000001
3525,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.5
3526,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.53299999999999
3527,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.56700000000001
3528,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.6
3529,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.633
3530,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.667
3531,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.7
3532,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.73299999999999
3533,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.76700000000001
3534,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.8
3535,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.833
3536,1,1,0.0,0.24,0.0,0.0,0.0,0.0,6.55,True,117.867
