,GPS Position East (degrees),GPS Position North (degrees),GPS Altitude (meters),Mission ID
3064,76.16816669,39.46666666,0.0,1
3065,76.16816669,39.46666666,0.0,1
3066,76.16816669,39.46666666,0.0,1
3067,76.16816669,39.46666666,0.0,1
3068,76.16816669,39.46666666,0.0,1
3069,76.16816669,39.46666666,0.0,1
3070,76.16816669,39.46666666,0.0,1
3071,76.16816669,39.46666666,0.0,1
3072,76.16816669,39.46666666,0.0,1
3073,76.16816669,39.46666666,0.0,1
3074,76.16816669,39.46666666,0.0,1
3075,76.16816669,39.46666666,0.0,1
3076,76.16816669,39.46666666,0.0,1
3077,76.16816669,39.46666666,0.0,1
3078,76.16816669,39.46666666,0.0,1
3079,76.16816669,39.46666666,0.0,1
3080,76.16816669,39.46666666,0.0,1
3081,76.16816669,39.46666666,0.0,1
3082,76.16816669,39.46666666,0.0,1
3083,76.16816669,39.46666666,0.0,1
3084,76.16816669,39.46666666,0.0,1
3085,76.16816669,39.46666666,0.0,1
3086,76.16816669,39.46666666,0.0,1
3087,76.16816669,39.46666666,0.0,1
3088,76.16816669,39.46666666,0.0,1
3089,76.16816669,39.46666666,0.0,1
3090,76.16816669,39.46666666,0.0,1
3091,76.16816669,39.46666666,0.0,1
3092,76.16816669,39.46666666,0.0,1
3093,76.16816669,39.46666666,0.0,1
3094,76.16816669,39.46666666,0.0,1
3095,76.16816669,39.46666666,0.0,1
3096,76.16816669,39.46666666,0.0,1
3097,76.16816669,39.46666666,0.0,1
3098,76.16816669,39.46666666,0.0,1
3099,76.16816669,39.46666666,0.0,1
3100,76.16816669,39.46666666,0.0,1
3101,76.16816669,39.46666666,0.0,1
3102,76.16816669,39.46666666,0.0,1
3103,76.16816669,39.46666666,0.0,1
3104,76.16816669,39.46666666,0.0,1
3105,76.16816669,39.46666666,0.0,1
3106,76.16816669,39.46666666,0.0,1
3107,76.16816669,39.46666666,0.0,1
3108,76.16816669,39.46666666,0.0,1
3109,76.16816669,39.46666666,0.0,1
3110,76.16816669,39.46666666,0.0,1
3111,76.16816669,39.46666666,0.0,1
3112,76.16816669,39.46666666,0.0,1
3113,76.16816669,39.46666666,0.0,1
3114,76.16816669,39.46666666,0.0,1
3115,76.16816669,39.46666666,0.0,1
3116,76.16816669,39.46666666,0.0,1
3117,76.16816669,39.46666666,0.0,1
3118,76.16816669,39.46666666,0.0,1
3119,76.16816669,39.46666666,0.0,1
3120,76.16816669,39.46666666,0.0,1
3121,76.16816669,39.46666666,0.0,1
3122,76.16816669,39.46666666,0.0,1
3123,76.16816669,39.46666666,0.0,1
3124,76.16816669,39.46666666,0.0,1
3125,76.16816669,39.46666666,0.0,1
3126,76.16816669,39.46666666,0.0,1
3127,76.16816669,39.46666666,0.0,1
3128,76.16816669,39.46666666,0.0,1
3129,76.16816669,39.46666666,0.0,1
3130,76.16816669,39.46666666,0.0,1
3131,76.16816669,39.46666666,0.0,1
3132,76.16816669,39.46666666,0.0,1
3133,76.16816669,39.46666666,0.0,1
3134,76.16816669,39.46666666,0.0,1
3135,76.16816669,39.46666666,0.0,1
3136,76.16816669,39.46666666,0.0,1
3137,76.16816669,39.46666666,0.0,1
3138,76.16816669,39.46666666,0.0,1
3139,76.16816669,39.46666666,0.0,1
3140,76.16816669,39.46666666,0.0,1
3141,76.16816669,39.46666666,0.0,1
3142,76.16816669,39.46666666,0.0,1
3143,76.16816669,39.46666666,0.0,1
3144,76.16816669,39.46666666,0.0,1
3145,76.16816669,39.46666666,0.0,1
3146,76.16816669,39.46666666,0.0,1
3147,76.16816669,39.46666666,0.0,1
3148,76.16816669,39.46666666,0.0,1
3149,76.16816669,39.46666666,0.0,1
3150,76.16816669,39.46666666,0.0,1
3151,76.16816669,39.46666666,0.0,1
3152,76.16816669,39.46666666,0.0,1
3153,76.16816669,39.46666666,0.0,1
3154,76.16816669,39.46666666,0.0,1
3155,76.16816669,39.46666666,0.0,1
3156,76.16816669,39.46666666,0.0,1
3157,76.16816669,39.46666666,0.0,1
3158,76.16816669,39.46666666,0.0,1
3159,76.16816669,39.46666666,0.0,1
3160,76.16816669,39.46666666,0.0,1
3161,76.16816669,39.46666666,0.0,1
3162,76.16816669,39.46666666,0.0,1
3163,76.16816669,39.46666666,0.0,1
3164,76.16816669,39.46666666,0.0,1
3165,76.16816669,39.46666666,0.0,1
3166,76.16816669,39.46666666,0.0,1
3167,76.16816669,39.46666666,0.0,1
3168,76.16816669,39.46666666,0.0,1
3169,76.16816669,39.46666666,0.0,1
3170,76.16816669,39.46666666,0.0,1
3171,76.16816669,39.46666666,0.0,1
3172,76.16816669,39.46666666,0.0,1
3173,76.16816669,39.46666666,0.0,1
3174,76.16816669,39.46666666,0.0,1
3175,76.16816669,39.46666666,0.0,1
3176,76.16816669,39.46666666,0.0,1
3177,76.16816669,39.46666666,0.0,1
3178,76.16816669,39.46666666,0.0,1
3179,76.16816669,39.46666666,0.0,1
3180,76.16816669,39.46666666,0.0,1
3181,76.16816669,39.46666666,0.0,1
3182,76.16816669,39.46666666,0.0,1
3183,76.16816669,39.46666666,0.0,1
3184,76.16816669,39.46666666,0.0,1
3185,76.16816669,39.46666666,0.0,1
3186,76.16816669,39.46666666,0.0,1
3187,76.16816669,39.46666666,0.0,1
3188,76.16816669,39.46666666,0.0,1
3189,76.16816669,39.46666666,0.0,1
3190,76.16816669,39.46666666,0.0,1
3191,76.16816669,39.46666666,0.0,1
3192,76.16816669,39.46666666,0.0,1
3193,76.16816669,39.46666666,0.0,1
3194,76.16816669,39.46666666,0.0,1
3195,76.16816669,39.46666666,0.0,1
3196,76.16816669,39.46666666,0.0,1
3197,76.16816669,39.46666666,0.0,1
3198,76.16816669,39.46666666,0.0,1
3199,76.16816669,39.46666666,0.0,1
3200,76.16816669,39.46666666,0.0,1
3201,76.16816669,39.46666666,0.0,1
3202,76.16816669,39.46666666,0.0,1
3203,76.16816669,39.46666666,0.0,1
3204,76.16816669,39.46666666,0.0,1
3205,76.16816669,39.46666666,0.0,1
3206,76.16816669,39.46666666,0.0,1
3207,76.16816669,39.46666666,0.0,1
3208,76.16816669,39.46666666,0.0,1
3209,76.16816669,39.46666666,0.0,1
3210,76.16816669,39.46666666,0.0,1
3211,76.16816669,39.46666666,0.0,1
3212,76.16816669,39.46666666,0.0,1
3213,76.16816669,39.46666666,0.0,1
3214,76.16816669,39.46666666,0.0,1
3215,76.16816669,39.46666666,0.0,1
3216,76.16816669,39.46666666,0.0,1
3217,76.16816669,39.46666666,0.0,1
3218,76.16816669,39.46666666,0.0,1
3219,76.16816669,39.46666666,0.0,1
3220,76.16816669,39.46666666,0.0,1
3221,76.16816669,39.46666666,0.0,1
3222,76.16816669,39.46666666,0.0,1
3223,76.16816669,39.46666666,0.0,1
3224,76.16816669,39.46666666,0.0,1
3225,76.16816669,39.46666666,0.0,1
3226,76.16816669,39.46666666,0.0,1
3227,76.16816669,39.46666666,0.0,1
3228,76.16816669,39.46666666,0.0,1
3229,76.16816669,39.46666666,0.0,1
3230,76.16816669,39.46666666,0.0,1
3231,76.16816669,39.46666666,0.0,1
3232,76.16816669,39.46666666,0.0,1
3233,76.16816669,39.46666666,0.0,1
3234,76.16816669,39.46666666,0.0,1
3235,76.16816669,39.46666666,0.0,1
3236,76.16816669,39.46666666,0.0,1
3237,76.16816669,39.46666666,0.0,1
3238,76.16816669,39.46666666,0.0,1
3239,76.16816669,39.46666666,0.0,1
3240,76.16816669,39.46666666,0.0,1
3241,76.16816669,39.46666666,0.0,1
3242,76.16816669,39.46666666,0.0,1
3243,76.16816669,39.46666666,0.0,1
3244,76.16816669,39.46666666,0.0,1
3245,76.16816669,39.46666666,0.0,1
3246,76.16816669,39.46666666,0.0,1
3247,76.16816669,39.46666666,0.0,1
3248,76.16816669,39.46666666,0.0,1
3249,76.16816669,39.46666666,0.0,1
3250,76.16816669,39.46666666,0.0,1
3251,76.16816669,39.46666666,0.0,1
3252,76.16816669,39.46666666,0.0,1
3253,76.16816669,39.46666666,0.0,1
3254,76.16816669,39.46666666,0.0,1
3255,76.16816669,39.46666666,0.0,1
3256,76.16816669,39.46666666,0.0,1
3257,76.16816669,39.46666666,0.0,1
3258,76.16816669,39.46666666,0.0,1
3259,76.16816669,39.46666666,0.0,1
3260,76.16816669,39.46666666,0.0,1
3261,76.16816669,39.46666666,0.0,1
3262,76.16816669,39.46666666,0.0,1
3263,76.16816669,39.46666666,0.0,1
3264,76.16816669,39.46666666,0.0,1
3265,76.16816669,39.46666666,0.0,1
3266,76.16816669,39.46666666,0.0,1
3267,76.16816669,39.46666666,0.0,1
3268,76.16816669,39.46666666,0.0,1
3269,76.16816669,39.46666666,0.0,1
3270,76.16816669,39.46666666,0.0,1
3271,76.16816669,39.46666666,0.0,1
3272,76.16816669,39.46666666,0.0,1
3273,76.16816669,39.46666666,0.0,1
3274,76.16816669,39.46666666,0.0,1
3275,76.16816669,39.46666666,0.0,1
3276,76.16816669,39.46666666,0.0,1
3277,76.16816669,39.46666666,0.0,1
3278,76.16816669,39.46666666,0.0,1
3279,76.16816669,39.46666666,0.0,1
3280,76.16816669,39.46666666,0.0,1
3281,76.16816669,39.46666666,0.0,1
3282,76.16816669,39.46666666,0.0,1
3283,76.16816669,39.46666666,0.0,1
3284,76.16816669,39.46666666,0.0,1
3285,76.16816669,39.46666666,0.0,1
3286,76.16816669,39.46666666,0.0,1
3287,76.16816669,39.46666666,0.0,1
3288,76.16816669,39.46666666,0.0,1
3289,76.16816669,39.46666666,0.0,1
3290,76.16816669,39.46666666,0.0,1
3291,76.16816669,39.46666666,0.0,1
3292,76.16816669,39.46666666,0.0,1
3293,76.16816669,39.46666666,0.0,1
3294,76.16816669,39.46666666,0.0,1
3295,76.16816669,39.46666666,0.0,1
3296,76.16816669,39.46666666,0.0,1
3297,76.16816669,39.46666666,0.0,1
3298,76.16816669,39.46666666,0.0,1
3299,76.16816669,39.46666666,0.0,1
3300,76.16816669,39.46666666,0.0,1
3301,76.16816669,39.46666666,0.0,1
3302,76.16816669,39.46666666,0.0,1
3303,76.16816669,39.46666666,0.0,1
3304,76.16816669,39.46666666,0.0,1
3305,76.16816669,39.46666666,0.0,1
3306,76.16816669,39.46666666,0.0,1
3307,76.16816669,39.46666666,0.0,1
3308,76.16816669,39.46666666,0.0,1
3309,76.16816669,39.46666666,0.0,1
3310,76.16816669,39.46666666,0.0,1
3311,76.16816669,39.46666666,0.0,1
3312,76.16816669,39.46666666,0.0,1
3313,76.16816669,39.46666666,0.0,1
3314,76.16816669,39.46666666,0.0,1
3315,76.16816669,39.46666666,0.0,1
3316,76.16816669,39.46666666,0.0,1
3317,76.16816669,39.46666666,0.0,1
3318,76.16816669,39.46666666,0.0,1
3319,76.16816669,39.46666666,0.0,1
3320,76.16816669,39.46666666,0.0,1
3321,76.16816669,39.46666666,0.0,1
3322,76.16816669,39.46666666,0.0,1
3323,76.16816669,39.46666666,0.0,1
3324,76.16816669,39.46666666,0.0,1
3325,76.16816669,39.46666666,0.0,1
3326,76.16816669,39.46666666,0.0,1
3327,76.16816669,39.46666666,0.0,1
3328,76.16816669,39.46666666,0.0,1
3329,76.16816669,39.46666666,0.0,1
3330,76.16816669,39.46666666,0.0,1
3331,76.16816669,39.46666666,0.0,1
3332,76.16816669,39.46666666,0.0,1
3333,76.16816669,39.46666666,0.0,1
3334,76.16816669,39.46666666,0.0,1
3335,76.16816669,39.46666666,0.0,1
3336,76.16816669,39.46666666,0.0,1
3337,76.16816669,39.46666666,0.0,1
3338,76.16816669,39.46666666,0.0,1
3339,76.16816669,39.46666666,0.0,1
3340,76.16816669,39.46666666,0.0,1
3341,76.16816669,39.46666666,0.0,1
3342,76.16816669,39.46666666,0.0,1
3343,76.16816669,39.46666666,0.0,1
3344,76.16816669,39.46666666,0.0,1
3345,76.16816669,39.46666666,0.0,1
3346,76.16816669,39.46666666,0.0,1
3347,76.16816669,39.46666666,0.0,1
3348,76.16816669,39.46666666,0.0,1
3349,76.16816669,39.46666666,0.0,1
3350,76.16816669,39.46666666,0.0,1
3351,76.16816669,39.46666666,0.0,1
3352,76.16816669,39.46666666,0.0,1
3353,76.16816669,39.46666666,0.0,1
3354,76.16816669,39.46666666,0.0,1
3355,76.16816669,39.46666666,0.0,1
3356,76.16816669,39.46666666,0.0,1
3357,76.16816669,39.46666666,0.0,1
3358,76.16816669,39.46666666,0.0,1
3359,76.16816669,39.46666666,0.0,1
3360,76.16816669,39.46666666,0.0,1
3361,76.16816669,39.46666666,0.0,1
3362,76.16816669,39.46666666,0.0,1
3363,76.16816669,39.46666666,0.0,1
3364,76.16816669,39.46666666,0.0,1
3365,76.16816669,39.46666666,0.0,1
3366,76.16816669,39.46666666,0.0,1
3367,76.16816669,39.46666666,0.0,1
3368,76.16816669,39.46666666,0.0,1
3369,76.16816669,39.46666666,0.0,1
3370,76.16816669,39.46666666,0.0,1
3371,76.16816669,39.46666666,0.0,1
3372,76.16816669,39.46666666,0.0,1
3373,76.16816669,39.46666666,0.0,1
3374,76.16816669,39.46666666,0.0,1
3375,76.16816669,39.46666666,0.0,1
3376,76.16816669,39.46666666,0.0,1
3377,76.16816669,39.46666666,0.0,1
3378,76.16816669,39.46666666,0.0,1
3379,76.16816669,39.46666666,0.0,1
3380,76.16816669,39.46666666,0.0,1
3381,76.16816669,39.46666666,0.0,1
3382,76.16816669,39.46666666,0.0,1
3383,76.16816669,39.46666666,0.0,1
3384,76.16816669,39.46666666,0.0,1
3385,76.16816669,39.46666666,0.0,1
3386,76.16816669,39.46666666,0.0,1
3387,76.16816669,39.46666666,0.0,1
3388,76.16816669,39.46666666,0.0,1
3389,76.16816669,39.46666666,0.0,1
3390,76.16816669,39.46666666,0.0,1
3391,76.16816669,39.46666666,0.0,1
3392,76.16816669,39.46666666,0.0,1
3393,76.16816669,39.46666666,0.0,1
3394,76.16816669,39.46666666,0.0,1
3395,76.16816669,39.46666666,0.0,1
3396,76.16816669,39.46666666,0.0,1
3397,76.16816669,39.46666666,0.0,1
3398,76.16816669,39.46666666,0.0,1
3399,76.16816669,39.46666666,0.0,1
3400,76.16816669,39.46666666,0.0,1
3401,76.16816669,39.46666666,0.0,1
3402,76.16816669,39.46666666,0.0,1
3403,76.16816669,39.46666666,0.0,1
3404,76.16816669,39.46666666,0.0,1
3405,76.16816669,39.46666666,0.0,1
3406,76.16816669,39.46666666,0.0,1
3407,76.16816669,39.46666666,0.0,1
3408,76.16816669,39.46666666,0.0,1
3409,76.16816669,39.46666666,0.0,1
3410,76.16816669,39.46666666,0.0,1
3411,76.16816669,39.46666666,0.0,1
3412,76.16816669,39.46666666,0.0,1
3413,76.16816669,39.46666666,0.0,1
3414,76.16816669,39.46666666,0.0,1
3415,76.16816669,39.46666666,0.0,1
3416,76.16816669,39.46666666,0.0,1
3417,76.16816669,39.46666666,0.0,1
3418,76.16816669,39.46666666,0.0,1
3419,76.16816669,39.46666666,0.0,1
3420,76.16816669,39.46666666,0.0,1
3421,76.16816669,39.46666666,0.0,1
3422,76.16816669,39.46666666,0.0,1
3423,76.16816669,39.46666666,0.0,1
3424,76.16816669,39.46666666,0.0,1
3425,76.16816669,39.46666666,0.0,1
3426,76.16816669,39.46666666,0.0,1
3427,76.16816669,39.46666666,0.0,1
3428,76.16816669,39.46666666,0.0,1
3429,76.16816669,39.46666666,0.0,1
3430,76.16816669,39.46666666,0.0,1
3431,76.16816669,39.46666666,0.0,1
3432,76.16816669,39.46666666,0.0,1
3433,76.16816669,39.46666666,0.0,1
3434,76.16816669,39.46666666,0.0,1
3435,76.16816669,39.46666666,0.0,1
3436,76.16816669,39.46666666,0.0,1
3437,76.16816669,39.46666666,0.0,1
3438,76.16816669,39.46666666,0.0,1
3439,76.16816669,39.46666666,0.0,1
3440,76.16816669,39.46666666,0.0,1
3441,76.16816669,39.46666666,0.0,1
3442,76.16816669,39.46666666,0.0,1
3443,76.16816669,39.46666666,0.0,1
3444,76.16816669,39.46666666,0.0,1
3445,76.16816669,39.46666666,0.0,1
3446,76.16816669,39.46666666,0.0,1
3447,76.16816669,39.46666666,0.0,1
3448,76.16816669,39.46666666,0.0,1
3449,76.16816669,39.46666666,0.0,1
3450,76.16816669,39.46666666,0.0,1
3451,76.16816669,39.46666666,0.0,1
3452,76.16816669,39.46666666,0.0,1
3453,76.16816669,39.46666666,0.0,1
3454,76.16816669,39.46666666,0.0,1
3455,76.16816669,39.46666666,0.0,1
3456,76.16816669,39.46666666,0.0,1
3457,76.16816669,39.46666666,0.0,1
3458,76.16816669,39.46666666,0.0,1
3459,76.16816669,39.46666666,0.0,1
3460,76.16816669,39.46666666,0.0,1
3461,76.16816669,39.46666666,0.0,1
3462,76.16816669,39.46666666,0.0,1
3463,76.16816669,39.46666666,0.0,1
3464,76.16816669,39.46666666,0.0,1
3465,76.16816669,39.46666666,0.0,1
3466,76.16816669,39.46666666,0.0,1
3467,76.16816669,39.46666666,0.0,1
3468,76.16816669,39.46666666,0.0,1
3469,76.16816669,39.46666666,0.0,1
3470,76.16816669,39.46666666,0.0,1
3471,76.16816669,39.46666666,0.0,1
3472,76.16816669,39.46666666,0.0,1
3473,76.16816669,39.46666666,0.0,1
3474,76.16816669,39.46666666,0.0,1
3475,76.16816669,39.46666666,0.0,1
3476,76.16816669,39.46666666,0.0,1
3477,76.16816669,39.46666666,0.0,1
3478,76.16816669,39.46666666,0.0,1
3479,76.16816669,39.46666666,0.0,1
3480,76.16816669,39.46666666,0.0,1
3481,76.16816669,39.46666666,0.0,1
3482,76.16816669,39.46666666,0.0,1
3483,76.16816669,39.46666666,0.0,1
3484,76.16816669,39.46666666,0.0,1
3485,76.16816669,39.46666666,0.0,1
3486,76.16816669,39.46666666,0.0,1
3487,76.16816669,39.46666666,0.0,1
3488,76.16816669,39.46666666,0.0,1
3489,76.16816669,39.46666666,0.0,1
3490,76.16816669,39.46666666,0.0,1
3491,76.16816669,39.46666666,0.0,1
3492,76.16816669,39.46666666,0.0,1
3493,76.16816669,39.46666666,0.0,1
3494,76.16816669,39.46666666,0.0,1
3495,76.16816669,39.46666666,0.0,1
3496,76.16816669,39.46666666,0.0,1
3497,76.16816669,39.46666666,0.0,1
3498,76.16816669,39.46666666,0.0,1
3499,76.16816669,39.46666666,0.0,1
3500,76.16816669,39.46666666,0.0,1
3501,76.16816669,39.46666666,0.0,1
3502,76.16816669,39.46666666,0.0,1
3503,76.16816669,39.46666666,0.0,1
3504,76.16816669,39.46666666,0.0,1
3505,76.16816669,39.46666666,0.0,1
3506,76.16816669,39.46666666,0.0,1
3507,76.16816669,39.46666666,0.0,1
3508,76.16816669,39.46666666,0.0,1
3509,76.16816669,39.46666666,0.0,1
3510,76.16816669,39.46666666,0.0,1
3511,76.16816669,39.46666666,0.0,1
3512,76.16816669,39.46666666,0.0,1
3513,76.16816669,39.46666666,0.0,1
3514,76.16816669,39.46666666,0.0,1
3515,76.16816669,39.46666666,0.0,1
3516,76.16816669,39.46666666,0.0,1
3517,76.16816669,39.46666666,0.0,1
3518,76.16816669,39.46666666,0.0,1
3519,76.16816669,39.46666666,0.0,1
3520,76.16816669,39.46666666,0.0,1
3521,76.16816669,39.46666666,0.0,1
3522,76.16816669,39.46666666,0.0,1
3523,76.16816669,39.46666666,0.0,1
3524,76.16816669,39.46666666,0.0,1
3525,76.16816669,39.46666666,0.0,1
3526,76.16816669,39.46666666,0.0,1
3527,76.16816669,39.46666666,0.0,1
3528,76.16816669,39.46666666,0.0,1
3529,76.16816669,39.46666666,0.0,1
3530,76.16816669,39.46666666,0.0,1
3531,76.16816669,39.46666666,0.0,1
3532,76.16816669,39.46666666,0.0,1
3533,76.16816669,39.46666666,0.0,1
3534,76.16816669,39.46666666,0.0,1
3535,76.16816669,39.46666666,0.0,1
3536,76.16816669,39.46666666,0.0,1
3537,76.16816669,39.46666666,0.0,1
3538,76.16816669,39.46666666,0.0,1
3539,76.16816669,39.46666666,0.0,1
3540,76.16816669,39.46666666,0.0,1
3541,76.16816669,39.46666666,0.0,1
3542,76.16816669,39.46666666,0.0,1
3543,76.16816669,39.46666666,0.0,1
3544,76.16816669,39.46666666,0.0,1
3545,76.16816669,39.46666666,0.0,1
3546,76.16816669,39.46666666,0.0,1
3547,76.16816669,39.46666666,0.0,1
3548,76.16816669,39.46666666,0.0,1
3549,76.16816669,39.46666666,0.0,1
3550,76.16816669,39.46666666,0.0,1
3551,76.16816669,39.46666666,0.0,1
3552,76.16816669,39.46666666,0.0,1
3553,76.16816669,39.46666666,0.0,1
3554,76.16816669,39.46666666,0.0,1
3555,76.16816669,39.46666666,0.0,1
3556,76.16816669,39.46666666,0.0,1
3557,76.16816669,39.46666666,0.0,1
3558,76.16816669,39.46666666,0.0,1
3559,76.16816669,39.46666666,0.0,1
3560,76.16816669,39.46666666,0.0,1
3561,76.16816669,39.46666666,0.0,1
3562,76.16816669,39.46666666,0.0,1
3563,76.16816669,39.46666666,0.0,1
3564,76.16816669,39.46666666,0.0,1
3565,76.16816669,39.46666666,0.0,1
3566,76.16816669,39.46666666,0.0,1
3567,76.16816669,39.46666666,0.0,1
3568,76.16816669,39.46666666,0.0,1
3569,76.16816669,39.46666666,0.0,1
3570,76.16816669,39.46666666,0.0,1
3571,76.16816669,39.46666666,0.0,1
3572,76.16816669,39.46666666,0.0,1
3573,76.16816669,39.46666666,0.0,1
3574,76.16816669,39.46666666,0.0,1
3575,76.16816669,39.46666666,0.0,1
3576,76.16816669,39.46666666,0.0,1
3577,76.16816669,39.46666666,0.0,1
3578,76.16816669,39.46666666,0.0,1
3579,76.16816669,39.46666666,0.0,1
3580,76.16816669,39.46666666,0.0,1
3581,76.16816669,39.46666666,0.0,1
3582,76.16816669,39.46666666,0.0,1
3583,76.16816669,39.46666666,0.0,1
3584,76.16816669,39.46666666,0.0,1
3585,76.16816669,39.46666666,0.0,1
3586,76.16816669,39.46666666,0.0,1
3587,76.16816669,39.46666666,0.0,1
3588,76.16816669,39.46666666,0.0,1
3589,76.16816669,39.46666666,0.0,1
3590,76.16816669,39.46666666,0.0,1
3591,76.16816669,39.46666666,0.0,1
3592,76.16816669,39.46666666,0.0,1
3593,76.16816669,39.46666666,0.0,1
3594,76.16816669,39.46666666,0.0,1
3595,76.16816669,39.46666666,0.0,1
3596,76.16816669,39.46666666,0.0,1
3597,76.16816669,39.46666666,0.0,1
3598,76.16816669,39.46666666,0.0,1
3599,76.16816669,39.46666666,0.0,1
3600,76.16816669,39.46666666,0.0,1
3601,76.16816669,39.46666666,0.0,1
3602,76.16816669,39.46666666,0.0,1
3603,76.16816669,39.46666666,0.0,1
3604,76.16816669,39.46666666,0.0,1
3605,76.16816669,39.46666666,0.0,1
3606,76.16816669,39.46666666,0.0,1
3607,76.16816669,39.46666666,0.0,1
3608,76.16816669,39.46666666,0.0,1
3609,76.16816669,39.46666666,0.0,1
3610,76.16816669,39.46666666,0.0,1
3611,76.16816669,39.46666666,0.0,1
3612,76.16816669,39.46666666,0.0,1
3613,76.16816669,39.46666666,0.0,1
3614,76.16816669,39.46666666,0.0,1
3615,76.16816669,39.46666666,0.0,1
3616,76.16816669,39.46666666,0.0,1
3617,76.16816669,39.46666666,0.0,1
3618,76.16816669,39.46666666,0.0,1
3619,76.16816669,39.46666666,0.0,1
3620,76.16816669,39.46666666,0.0,1
3621,76.16816669,39.46666666,0.0,1
3622,76.16816669,39.46666666,0.0,1
3623,76.16816669,39.46666666,0.0,1
3624,76.16816669,39.46666666,0.0,1
3625,76.16816669,39.46666666,0.0,1
3626,76.16816669,39.46666666,0.0,1
3627,76.16816669,39.46666666,0.0,1
3628,76.16816669,39.46666666,0.0,1
3629,76.16816669,39.46666666,0.0,1
3630,76.16816669,39.46666666,0.0,1
3631,76.16816669,39.46666666,0.0,1
3632,76.16816669,39.46666666,0.0,1
3633,76.16816669,39.46666666,0.0,1
3634,76.16816669,39.46666666,0.0,1
3635,76.16816669,39.46666666,0.0,1
3636,76.16816669,39.46666666,0.0,1
3637,76.16816669,39.46666666,0.0,1
3638,76.16816669,39.46666666,0.0,1
3639,76.16816669,39.46666666,0.0,1
3640,76.16816669,39.46666666,0.0,1
3641,76.16816669,39.46666666,0.0,1
3642,76.16816669,39.46666666,0.0,1
3643,76.16816669,39.46666666,0.0,1
3644,76.16816669,39.46666666,0.0,1
3645,76.16816669,39.46666666,0.0,1
3646,76.16816669,39.46666666,0.0,1
3647,76.16816669,39.46666666,0.0,1
3648,76.16816669,39.46666666,0.0,1
3649,76.16816669,39.46666666,0.0,1
3650,76.16816669,39.46666666,0.0,1
3651,76.16816669,39.46666666,0.0,1
3652,76.16816669,39.46666666,0.0,1
3653,76.16816669,39.46666666,0.0,1
3654,76.16816669,39.46666666,0.0,1
3655,76.16816669,39.46666666,0.0,1
3656,76.16816669,39.46666666,0.0,1
3657,76.16816669,39.46666666,0.0,1
3658,76.16816669,39.46666666,0.0,1
3659,76.16816669,39.46666666,0.0,1
3660,76.16816669,39.46666666,0.0,1
3661,76.16816669,39.46666666,0.0,1
3662,76.16816669,39.46666666,0.0,1
3663,76.16816669,39.46666666,0.0,1
3664,76.16816669,39.46666666,0.0,1
3665,76.16816669,39.46666666,0.0,1
3666,76.16816669,39.46666666,0.0,1
3667,76.16816669,39.46666666,0.0,1
3668,76.16816669,39.46666666,0.0,1
3669,76.16816669,39.46666666,0.0,1
3670,76.16816669,39.46666666,0.0,1
3671,76.16816669,39.46666666,0.0,1
3672,76.16816669,39.46666666,0.0,1
3673,76.16816669,39.46666666,0.0,1
3674,76.16816669,39.46666666,0.0,1
3675,76.16816669,39.46666666,0.0,1
3676,76.16816669,39.46666666,0.0,1
3677,76.16816669,39.46666666,0.0,1
3678,76.16816669,39.46666666,0.0,1
3679,76.16816669,39.46666666,0.0,1
3680,76.16816669,39.46666666,0.0,1
3681,76.16816669,39.46666666,0.0,1
3682,76.16816669,39.46666666,0.0,1
3683,76.16816669,39.46666666,0.0,1
3684,76.16816669,39.46666666,0.0,1
3685,76.16816669,39.46666666,0.0,1
3686,76.16816669,39.46666666,0.0,1
3687,76.16816669,39.46666666,0.0,1
3688,76.16816669,39.46666666,0.0,1
3689,76.16816669,39.46666666,0.0,1
3690,76.16816669,39.46666666,0.0,1
3691,76.16816669,39.46666666,0.0,1
3692,76.16816669,39.46666666,0.0,1
3693,76.16816669,39.46666666,0.0,1
3694,76.16816669,39.46666666,0.0,1
3695,76.16816669,39.46666666,0.0,1
3696,76.16816669,39.46666666,0.0,1
3697,76.16816669,39.46666666,0.0,1
3698,76.16816669,39.46666666,0.0,1
3699,76.16816669,39.46666666,0.0,1
3700,76.16816669,39.46666666,0.0,1
3701,76.16816669,39.46666666,0.0,1
3702,76.16816669,39.46666666,0.0,1
3703,76.16816669,39.46666666,0.0,1
3704,76.16816669,39.46666666,0.0,1
3705,76.16816669,39.46666666,0.0,1
3706,76.16816669,39.46666666,0.0,1
3707,76.16816669,39.46666666,0.0,1
3708,76.16816669,39.46666666,0.0,1
3709,76.16816669,39.46666666,0.0,1
3710,76.16816669,39.46666666,0.0,1
3711,76.16816669,39.46666666,0.0,1
3712,76.16816669,39.46666666,0.0,1
3713,76.16816669,39.46666666,0.0,1
3714,76.16816669,39.46666666,0.0,1
3715,76.16816669,39.46666666,0.0,1
3716,76.16816669,39.46666666,0.0,1
3717,76.16816669,39.46666666,0.0,1
3718,76.16816669,39.46666666,0.0,1
3719,76.16816669,39.46666666,0.0,1
3720,76.16816669,39.46666666,0.0,1
3721,76.16816669,39.46666666,0.0,1
3722,76.16816669,39.46666666,0.0,1
3723,76.16816669,39.46666666,0.0,1
3724,76.16816669,39.46666666,0.0,1
3725,76.16816669,39.46666666,0.0,1
3726,76.16816669,39.46666666,0.0,1
3727,76.16816669,39.46666666,0.0,1
